OBJIDsic,LAT,LON,GeodAREA,taxCount,region_id,code,name,island,tdwg4,tdwg4_name,tdwg3,tdwg2,tdwg1,tdwg1_name,country_IS,country,completeness,complete_1,ref_id,tnorm,tnorm_n,standCt
1512,3.41241095,-65.93688883,183048.3432,36,1236,VEN.AMZ,"State of Amazonas, Venezuela",0,VEN-OO,Venezuela,VEN,82,8,Southern America,VEN,Venezuela (Bolivarian Republic of),2,2,2390,0.02,0.02,36
1513,8.759753754,-61.32994215,40024.28538,34,1237,VEN.AMC,"State of Delta Amacuro, Venezuela",0,VEN-OO,Venezuela,VEN,82,8,Southern America,VEN,Venezuela (Bolivarian Republic of),2,2,2390,0.085,0.085,34
1514,-17.29422485,-61.46098744,355513.5107,396,1238,BOL.SCR,"Region de Santa Cruz, Bolivia",0,BOL-OO,Bolivia,BOL,83,8,Southern America,BOL,Bolivia (Plurinational State of),2,2,2394,0.111,0.111,395
1515,-13.85661154,-65.15384976,219769.4363,164,1239,BOL.BEN,"Region del Beni, Bolivia",0,BOL-OO,Bolivia,BOL,83,8,Southern America,BOL,Bolivia (Plurinational State of),2,2,2394,0.075,0.075,164
1516,-15.2230014,-68.1255194,131113.9053,667,1240,BOL.LPA,"Region de La Paz, Bolivia",0,BOL-OO,Bolivia,BOL,83,8,Southern America,BOL,Bolivia (Plurinational State of),2,2,2394,0.509,0.506,664
1517,-20.53805043,-66.72667155,119436.4456,56,1241,BOL.POT,"Region de PotosΞΒΞΒ­, Bolivia",0,BOL-OO,Bolivia,BOL,83,8,Southern America,BOL,Bolivia (Plurinational State of),2,2,2394,0.047,0.047,56
1518,-11.09125822,-67.31771833,63449.02729,77,1242,BOL.PAN,"Region de Pando, Bolivia",0,BOL-OO,Bolivia,BOL,83,8,Southern America,BOL,Bolivia (Plurinational State of),2,2,2394,0.121,0.121,77
1519,-17.23216484,-65.63291732,54260.07287,346,1243,BOL.COC,"Region de Cochabamba, Bolivia",0,BOL-OO,Bolivia,BOL,83,8,Southern America,BOL,Bolivia (Plurinational State of),2,2,2394,0.638,0.636,345
1520,-18.62618565,-67.69140764,51674.92626,37,1244,BOL.ORU,"Region de Oruro, Bolivia",0,BOL-OO,Bolivia,BOL,83,8,Southern America,BOL,Bolivia (Plurinational State of),2,2,2394,0.072,0.072,37
1521,-20.03866053,-64.29023968,50870.56401,144,1245,BOL.CHU,"Region de Chuquisaca, Bolivia",0,BOL-OO,Bolivia,BOL,83,8,Southern America,BOL,Bolivia (Plurinational State of),2,2,2394,0.283,0.283,144
1522,-21.5925861,-63.8830757,37305.09687,135,1246,BOL.TAR,"Region de Tarija, Bolivia",0,BOL-OO,Bolivia,BOL,83,8,Southern America,BOL,Bolivia (Plurinational State of),2,2,2394,0.362,0.359,134
1523,53.90474882,47.96307183,36840.83737,201,1247,RUS.UL,"Ulyanovsk Oblast, Russian Federation",0,RUC-OO,Central European Russia,RUC,14,1,Europe,RUS,Russian Federation (the),2,2,2392,0.546,0.535,197
1524,-21.90423897,-61.05816874,88569.09037,1,1248,PRY.BOQ,"BoquerΞΒΞΒ³n, Paraguay",0,PAR-OO,Paraguay,PAR,85,8,Southern America,PRY,Paraguay,1,2,2397,0.001,0.001,1
1525,-20.58976843,-59.41000904,77727.69871,3,1249,PRY.ALP,"Alto Paraguay, Paraguay",0,PAR-OO,Paraguay,PAR,85,8,Southern America,PRY,Paraguay,1,2,2385,0.004,0.003,2
1526,-23.61277276,-58.68596511,73175.16387,1,1250,PRY.HAY,"Presidente Hayes, Paraguay",0,PAR-OO,Paraguay,PAR,85,8,Southern America,PRY,Paraguay,1,2,2397,0.001,0.001,1
1530,-46.97978008,167.9026463,1618.924261,209,1258,NZL.STI,New Zealand Stewart Island,1,NZS-OO,New Zealand South,NZS,51,5,Australasia,NZL,New Zealand,3,0,2400,12.91,12.91,209
1528,-38.58107444,175.7304797,114432.4391,1576,1256,NZL.NOI,New Zealand North Island,1,NZN-OO,New Zealand North,NZN,51,5,Australasia,NZL,New Zealand,3,0,2400,1.377,1.37,1568
1529,-43.98245095,170.5187689,150795.9614,1378,1257,NZL.SOI,New Zealand South Island (without Stewart Island etc.),1,NZS-OO,New Zealand South,NZS,51,5,Australasia,NZL,New Zealand,3,0,2400,0.914,0.907,1367
1531,38.2784102,73.53641233,38629.35214,11,1259,TJK.KUR,Kuram,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.028,0.028,11
1532,37.47662248,72.15526891,9098.281318,10,1260,TJK.MOG,Mogoltausian,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.11,0.11,10
1533,38.11214983,69.50562699,8781.240766,19,1261,TJK.PRI,Prisyrdarian,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.216,0.216,19
1534,37.54842303,68.39321195,8317.383948,13,1262,TJK.TUA,Turkestanian A,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.156,0.156,13
1535,39.33013689,69.46396376,7216.08558,13,1263,TJK.TUB,Turkestanian B,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.18,0.18,13
1536,39.17808601,71.31297788,7114.528373,18,1264,TJK.ZEA,Zeravshanian A,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.253,0.253,18
1537,38.08057755,72.10587031,6106.827277,17,1265,TJK.ZEB,Zeravshanian B,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.278,0.278,17
1538,38.52416793,70.29040095,5545.91326,16,1266,TJK.ZEC,Zeravshanian C,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.289,0.289,16
1539,40.34687006,69.97996641,5062.17178,20,1267,TJK.HDA,Hissaro-Darvasian A,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.395,0.395,20
1540,39.24710436,68.21071748,4282.539964,10,1268,TJK.HDB,Hissaro-Darvasian B,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.234,0.234,10
1541,39.02026455,70.13370636,4110.270175,11,1269,TJK.HDC,Hissaro-Darvasian C,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.268,0.268,11
1542,38.32870827,68.58429449,4055.228796,10,1270,TJK.HDD,Hissaro-Darvasian D,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.247,0.247,10
1543,39.75845901,69.02420807,3824.731487,12,1271,TJK.HDE,Hissaro-Darvasian E,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.314,0.314,12
1544,38.76516062,71.43327547,3733.269973,12,1272,TJK.HDF,Hissaro-Darvasian F,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.321,0.321,12
1545,38.77999773,68.66036363,3713.735412,46,1273,TJK.STA,South Tajikistanian A,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,1.239,1.239,46
1546,38.43005936,71.80771943,3581.547806,21,1274,TJK.STB,South Tajikistanian B,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.586,0.586,21
1547,37.48382598,69.16362379,3487.777672,23,1275,TJK.STC,South Tajikistanian C,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.659,0.659,23
1548,40.65598655,69.88962827,3154.394153,13,1276,TJK.STD,South Tajikistanian D,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.412,0.412,13
1549,36.95701656,71.97850671,2902.376735,12,1277,TJK.ETA,Eastern Tajikistanian A,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.413,0.413,12
1550,38.89257198,69.45460615,2619.939639,8,1278,TJK.ETB,Eastern Tajikistanian B,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.305,0.305,8
1551,38.43365634,70.80601959,2279.163812,14,1279,TJK.ETC,Eastern Tajikistanian C,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.614,0.614,14
1552,39.37218097,67.67079205,1860.672312,15,1280,TJK.WPA,Western Pamirian A,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.806,0.806,15
1553,37.71440982,70.13281374,872.4687722,19,1281,TJK.WPB,Western Pamirian B,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,2.178,2.178,19
1554,40.05110338,70.63900917,650.0704519,13,1282,TJK.WPC,Western Pamirian C,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,2,2,13
1555,39.49993386,71.3433881,509.4754429,1,1283,TJK.EPA,Eastern Pamirian,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.196,0.196,1
1556,40.30353149,69.47852632,484.7920158,2,1284,TJK.ALA,Alayan,0,TZK-OO,Tadzhikistan,TZK,32,3,Asia-Temperate,TJK,Tajikistan,2,1,2404,0.413,0.413,2
1558,48.94621069,11.42234448,70505.99735,422,1286,DEU.BY,"Bayern, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,0.599,0.535,377
1565,52.77034433,9.169924003,47767.54597,294,1293,DEU.NI,"Niedersachsen, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,0.615,0.536,256
1557,48.54189242,9.05144112,35989.07108,329,1285,DEU.BW,"Baden-WΞΒΞΒrttemberg, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,0.914,0.806,290
1566,51.47667337,7.566528454,34273.7755,382,1294,DEU.NW,"Nordrhein-Westfalen, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,1.115,1.004,344
1560,52.47328025,13.39906636,29458.37775,276,1288,DEU.BB,"Brandenburg, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,0.937,0.815,240
1564,53.75312018,12.53758378,23193.1583,186,1292,DEU.MV,"Mecklenburg-Vorpommern, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,0.802,0.72,167
1563,50.60221272,9.039438018,20983.4578,357,1291,DEU.HE,"Hessen, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,1.701,1.492,313
1569,52.01193723,11.70549564,20602.67509,600,1297,DEU.ST,"Sachsen-Anhalt, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,2.912,2.539,523
1567,49.91652331,7.453644962,19835.08322,403,1295,DEU.RP,"Rheinland-Pfalz, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,2.032,1.744,346
1570,51.05125501,13.35413619,18417.92417,464,1298,DEU.SN,"Sachsen, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,2.519,2.156,397
1572,50.90297495,11.03048454,16256.10846,369,1300,DEU.TH,"ThΞΒΞΒringen, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,2.27,1.981,322
1571,54.18882681,9.805828025,15651.81256,198,1299,DEU.SH,"Schleswig-Holstein, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,1.265,1.124,176
1568,49.39115879,6.957207895,2560.737207,276,1296,DEU.SL,"Saarland, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,10.778,9.06,232
1559,52.4993363,13.40878222,885.3180839,185,1287,DEU.BE,"Berlin, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,20.896,18.863,167
1562,53.55456803,10.02720904,768.1567435,186,1290,DEU.HH,"Hamburg, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,24.214,21.22,163
1561,53.11214432,8.786234497,318.8579352,125,1289,DEU.HB,"Bremen, Germany",0,GER-OO,Germany,GER,11,1,Europe,DEU,Germany,3,2,2405,39.202,35.125,112
1068,-9.154388483,-74.37806457,1289866.4,366,530,PER,Peru,0,PER-OO,Peru,PER,83,8,Southern America,PER,Peru,2,2,2420,0.028,0.028,360
